"fio/4k-seq-write-duration";"fio/4k-seq-write-latency";"fio/8k-rand-write-duration";"iperf/multi-thread-duration";"iperf/single-thread-duration";"sysbench/fileio-4k-rand-read-prepare-duration";"sysbench/fileio-4k-rand-write-throughput";"benchmark/order";"fio/4k-seq-write-bandwidth";"fio/4k-seq-write-disk-util";"fio/4k-seq-write-iops";"fio/4k-seq-write-latency-95-percentile";"fio/8k-rand-write-bandwidth";"fio/8k-rand-write-disk-util";"fio/8k-rand-write-iops";"fio/8k-rand-write-latency";"fio/8k-rand-write-latency-95-percentile";"fio/version";"instance/cpu-cores";"instance/cpu-model";"instance/gcc-version";"instance/ram-total";"iperf/multi-thread-bandwidth";"iperf/single-thread-bandwidth";"iperf/version";"iteration";"md-sim-duration";"provider_vm_id";"provider_vm_id_iteration";"source";"stressng/cpu-callfunc-bogo-ops";"stressng/cpu-callfunc-duration";"stressng/cpu-double-bogo-ops";"stressng/cpu-double-duration";"stressng/cpu-euler-bogo-ops";"stressng/cpu-euler-duration";"stressng/cpu-fft-bogo-ops";"stressng/cpu-fft-duration";"stressng/cpu-fibonacci-bogo-ops";"stressng/cpu-fibonacci-duration";"stressng/cpu-int64-bogo-ops";"stressng/cpu-int64-duration";"stressng/cpu-loop-bogo-ops";"stressng/cpu-loop-duration";"stressng/cpu-matrixprod-bogo-ops";"stressng/cpu-matrixprod-duration";"stressng/network-epoll-bogo-ops";"stressng/network-icmp-flood-bogo-ops";"stressng/network-sockfd-bogo-ops";"stressng/network-total-duration";"stressng/network-udp-bogo-ops";"stressng/version";"sysbench/cpu-multi-thread-duration";"sysbench/cpu-single-thread-duration";"sysbench/fileio-1m-seq-write-duration";"sysbench/fileio-1m-seq-write-latency";"sysbench/fileio-1m-seq-write-latency-95-percentile";"sysbench/fileio-1m-seq-write-throughput";"sysbench/fileio-4k-rand-read-duration";"sysbench/fileio-4k-rand-read-latency";"sysbench/fileio-4k-rand-read-latency-95-percentile";"sysbench/fileio-4k-rand-read-throughput";"sysbench/fileio-4k-rand-write-duration";"sysbench/fileio-4k-rand-write-latency";"sysbench/fileio-4k-rand-write-latency-95-percentile";"sysbench/fileio-file-total-size";"sysbench/memory-default-block-size-duration";"sysbench/memory-default-block-size-throughput";"sysbench/memory-large-block-size-duration";"sysbench/memory-large-block-size-throughput";"sysbench/mutex-duration";"sysbench/mutex-latency";"sysbench/threads-128-duration";"sysbench/threads-128-latency";"sysbench/threads-1-duration";"sysbench/threads-1-latency";"sysbench/version";"wordpress-bench/s1-failure_rate";"wordpress-bench/s1-num_failures";"wordpress-bench/s1-response_time";"wordpress-bench/s1-throughput";"wordpress-bench/s2-failure_rate";"wordpress-bench/s2-num_failures";"wordpress-bench/s2-response_time";"wordpress-bench/s2-throughput";"wordpress-bench/s3-failure_rate";"wordpress-bench/s3-num_failures";"wordpress-bench/s3-response_time";"wordpress-bench/s3-throughput"
198464.0;752.82;60001.0;30.0;30.0;112.9;"1.4165";;5283.5;98.63;1320.0;948.0;103566.0;87.95;12945.0;71.79;394.0;;;;;;230.0;312.0;;3.0;842.551239;"i-0bc031df669d16283";"i-0bc031df669d16283_3.0";"rmit-combined_v3_aws-us_m1.small";97640.19;10.02;2929.12;10.02;1912258.26;10.0;120.24;10.02;2820220.35;10.0;17554.82;10.02;7618.86;10.0;57.63;10.03;6703.66;53859.64;5.86;40.11;15494.41;;96.442;96.4317;112.9243;25.65;35.71;36.272;2.4614;0.24;0.39;15.87;27.5759;0.02;0.02;4.0;9.55;107.23;3.7129;2757.92;7.2606;7260.19;95.5069;1218.5;37.9597;3.79;;0.0;453.0;2623.3281045751633;0.3811951689367296;0.0;433.0;3226.549851190476;0.3099285757605875;0.0;1662.0;2831.589118773946;0.35315858270884704
191737.0;727.33;60000.0;30.0;30.0;112.93;"1.3228";"[MdSim, WordpressBench, SysbenchMutex, SysbenchCpu, Fio, SysbenchMutex, SysbenchThreads, SysbenchCpu, StressngNetwork, SysbenchThreads, SysbenchMemory, SysbenchMemory, Fio, MdSim, StressngCpu, WordpressBench, Fio, StressngCpu, StressngNetwork, SysbenchFileio, SysbenchThreads, WordpressBench, Iperf, MdSim, SysbenchCpu, Iperf, SysbenchMemory, StressngCpu, SysbenchFileio, SysbenchFileio, Iperf, SysbenchMutex, StressngNetwork]";5468.9;98.42;1367.0;860.0;97947.0;88.2;12243.0;76.02;386.0;"fio-2.1.10";1.0;"Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz";"gcc (Ubuntu 4.8.4-2ubuntu1~14.04.3) 4.8.4";1690844.0;223.0;311.0;"iperf version 2.0.5 (08 Jul 2010) pthreads";1.0;841.742385;"i-0bef3e10c28cce88a";"i-0bef3e10c28cce88a_1.0";"rmit-combined_v3_aws-us_m1.small";97912.09;10.0;2936.12;10.0;1911896.42;10.0;120.01;10.01;2790677.54;10.0;17374.85;10.0;7559.54;10.0;55.97;10.02;6828.38;52908.26;5.76;40.08;17201.97;"stress-ng, version 0.07.27";96.6261;96.4652;112.8743;25.64;35.66;36.288;2.4183;0.24;0.39;16.153;29.5301;0.02;0.02;4.0;9.2561;110.63;3.7384;2739.17;7.2391;7238.59;93.7668;1194.99;36.389;3.64;"sysbench 0.4.12";0.0;442.0;2588.498258513932;0.3863243858522449;0.0;441.0;3207.5023891909705;0.3117690584954577;0.0;1036.0;3739.831186055324;0.26739174851760455
193725.0;734.86;60001.0;30.0;30.0;112.86;"1.3346";;5412.8;98.52;1353.0;852.0;105891.0;86.68;13236.0;69.8;390.0;;;;;;243.0;315.0;;2.0;846.001051;"i-0bef3e10c28cce88a";"i-0bef3e10c28cce88a_2.0";"rmit-combined_v3_aws-us_m1.small";95870.54;10.0;2903.78;10.02;1868364.83;10.0;116.67;10.01;2743019.58;10.02;17243.07;10.03;7320.84;10.02;56.17;10.01;7011.54;52909.93;5.96;40.12;16479.31;;96.68;96.4679;112.8928;25.65;35.68;36.282;2.363;0.23;0.39;16.531;29.2698;0.02;0.02;4.0;9.7421;105.11;3.6895;2775.41;7.2695;7269.27;93.7324;1195.88;36.4103;3.64;;0.0;518.0;2705.0571155291386;0.36967796142241127;0.0;498.0;3384.0423469387756;0.2955045763255905;0.0;1396.0;3438.106975923803;0.2908577327589712
195687.0;742.31;60000.0;30.0;30.0;112.86;"1.3497";;5358.5;97.78;1339.0;964.0;105587.0;86.36;13198.0;70.17;382.0;;;;;;261.0;313.0;;3.0;850.223989;"i-0bef3e10c28cce88a";"i-0bef3e10c28cce88a_3.0";"rmit-combined_v3_aws-us_m1.small";98034.33;10.0;2935.41;10.02;1918279.14;10.0;120.6;10.0;2826284.03;10.0;17704.36;10.0;7594.65;10.0;54.8;10.0;6566.06;56293.27;6.16;40.1;17823.36;;96.0677;96.1957;112.9062;25.65;35.69;36.278;2.3134;0.23;0.38;16.885;28.9417;0.02;0.02;4.0;9.3588;109.42;3.6582;2799.16;7.2651;7264.82;93.6407;1194.5;35.3374;3.53;;0.0;502.0;2683.5502366463825;0.37264068559032987;0.0;481.0;3309.4573306024918;0.30216434300361517;0.0;1709.0;2668.2144187085723;0.37478247362294237
198509.0;753.16;60000.0;30.0;30.0;112.92;"1.1661";"[SysbenchMemory, SysbenchMutex, MdSim, WordpressBench, SysbenchMutex, SysbenchMemory, MdSim, Iperf, SysbenchFileio, Fio, StressngCpu, SysbenchMutex, StressngNetwork, SysbenchFileio, WordpressBench, MdSim, StressngCpu, StressngNetwork, Fio, SysbenchFileio, SysbenchThreads, StressngNetwork, Iperf, SysbenchThreads, SysbenchCpu, SysbenchCpu, WordpressBench, StressngCpu, SysbenchMemory, SysbenchCpu, Iperf, SysbenchThreads, Fio]";5282.3;98.72;1320.0;836.0;95434.0;89.79;11929.0;78.71;386.0;"fio-2.1.10";1.0;"Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz";"gcc (Ubuntu 4.8.4-2ubuntu1~14.04.3) 4.8.4";1690844.0;281.0;315.0;"iperf version 2.0.5 (08 Jul 2010) pthreads";1.0;837.357856;"i-0dc663e8348856250";"i-0dc663e8348856250_1.0";"rmit-combined_v3_aws-us_m1.small";98164.25;10.02;2917.7;10.0;1917450.51;10.0;121.86;10.0;2825093.98;10.0;17620.14;10.02;7628.56;10.0;56.65;10.03;7425.92;61277.58;6.61;40.19;18203.21;"stress-ng, version 0.07.27";96.0607;95.7542;112.9378;25.67;35.74;36.268;3.2266;0.32;0.57;12.106;33.4973;0.02;0.02;4.0;8.3787;122.21;3.7003;2767.31;7.2507;7250.38;80.7143;1028.57;31.9569;3.19;"sysbench 0.4.12";0.0;431.0;2502.3700351935645;0.3996211535208251;0.0;446.0;3158.966256701356;0.31655925348319996;0.0;889.0;4285.603763666947;0.23333935079998086
214550.0;814.44;60001.0;30.0;30.0;112.9;"0.9491900000000001";;4887.4;98.68;1221.0;860.0;106698.0;88.75;13337.0;69.78;394.0;;;;;;278.0;312.0;;2.0;839.42965;"i-0dc663e8348856250";"i-0dc663e8348856250_2.0";"rmit-combined_v3_aws-us_m1.small";98595.11;10.0;2921.11;10.0;1928218.44;10.02;121.28;10.02;2824363.58;10.0;17695.36;10.0;7619.97;10.0;57.7;10.0;7099.39;61132.5;6.79;40.11;17959.47;;95.7892;95.8158;112.9748;25.67;35.73;36.256;2.976;0.3;0.58;13.126;42.1413;0.02;0.02;4.0;8.6093;118.94;3.7114;2759.04;7.2128;7212.53;81.4781;1039.22;32.074;3.2;;0.0;454.0;2546.0707779886147;0.3927620585591088;0.0;448.0;3172.102673627591;0.31524830779087243;0.0;1374.0;3390.687362201252;0.2949254511482871
198223.0;752.12;60000.0;30.0;30.0;112.89;"1.2467";;5289.1;98.58;1322.0;844.0;98861.0;89.12;12357.0;75.69;382.0;;;;;;270.0;314.0;;3.0;837.499127;"i-0dc663e8348856250";"i-0dc663e8348856250_3.0";"rmit-combined_v3_aws-us_m1.small";96461.52;10.0;2951.63;10.0;1924393.63;10.0;121.08;10.0;2807203.64;10.03;17617.67;10.02;7648.42;10.0;56.36;10.01;7167.64;56986.21;6.34;40.14;19065.75;;96.1593;95.7745;112.9428;25.66;35.74;36.266;3.2755;0.33;0.58;11.926;31.3333;0.02;0.02;4.0;8.3388;122.8;3.6742;2787.0;7.2717;7271.5;79.3076;1010.06;30.4933;3.05;;0.0;430.0;2512.4296647691335;0.39802109249967393;0.0;445.0;3186.514930064435;0.31382247437948735;0.0;1708.0;2604.64638558665;0.3839292755952236
232372.0;881.88;60000.0;30.0;30.0;112.89;"1.1838";"[StressngNetwork, SysbenchCpu, Fio, SysbenchMutex, StressngNetwork, SysbenchMemory, WordpressBench, SysbenchThreads, SysbenchMemory, SysbenchThreads, SysbenchCpu, SysbenchMutex, MdSim, SysbenchFileio, WordpressBench, Iperf, StressngCpu, Fio, Iperf, SysbenchCpu, SysbenchMutex, StressngCpu, MdSim, Iperf, SysbenchFileio, StressngNetwork, StressngCpu, WordpressBench, SysbenchFileio, Fio, MdSim, SysbenchMemory, SysbenchThreads]";4512.5;98.79;1128.0;988.0;88955.0;89.46;11119.0;84.37;382.0;"fio-2.1.10";1.0;"Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz";"gcc (Ubuntu 4.8.4-2ubuntu1~14.04.3) 4.8.4";1690844.0;217.0;311.0;"iperf version 2.0.5 (08 Jul 2010) pthreads";1.0;847.144945;"i-0e3c7e8046023a4dc";"i-0e3c7e8046023a4dc_1.0";"rmit-combined_v3_aws-us_m1.small";96525.75;10.01;2898.22;10.0;1908853.74;10.0;116.54;10.02;2807544.93;10.01;17408.91;10.0;7529.75;10.0;57.28;10.01;6646.91;57466.61;6.47;40.08;16374.33;"stress-ng, version 0.07.27";96.7265;96.4581;112.9342;25.65;35.65;36.269;2.898;0.29;0.43;13.479;32.9975;0.02;0.03;4.0;9.06;113.02;3.7596;2723.7;7.296;7295.82;90.2684;1150.57;34.3944;3.43;"sysbench 0.4.12";0.0;481.0;2631.8428060413353;0.37996190262751356;0.0;481.0;3298.9805120678407;0.30312394885084903;0.0;959.0;4107.3912151067325;0.2434635386865662
228461.0;867.22;60000.0;30.0;30.0;112.94;"1.2201";;4589.8;99.15;1147.0;900.0;85585.0;89.9;10698.0;87.84;390.0;;;;;;219.0;311.0;;2.0;847.733366;"i-0e3c7e8046023a4dc";"i-0e3c7e8046023a4dc_2.0";"rmit-combined_v3_aws-us_m1.small";96455.9;10.0;2888.49;10.0;1904414.7;10.0;117.69;10.0;2806997.57;10.02;17338.77;10.01;7490.53;10.0;57.27;10.02;6873.4;55284.72;5.81;40.18;16453.68;;96.5946;96.7838;112.9299;25.66;35.67;36.27;3.2355;0.32;0.4;12.073;32.0159;0.02;0.02;4.0;8.9059;114.98;3.7047;2764.08;7.2776;7277.21;89.661;1142.66;35.1438;3.51;;0.0;508.0;2692.644448905842;0.37138211857356457;0.0;498.0;3368.4470238095237;0.29687271105396706;0.0;1324.0;3654.364796154202;0.27364536815054286
220563.0;836.98;60001.0;30.0;30.0;112.93;"1.2114";;4754.9;98.78;1188.0;884.0;82373.0;89.53;10296.0;91.39;398.0;;;;;;222.0;311.0;;3.0;855.447138;"i-0e3c7e8046023a4dc";"i-0e3c7e8046023a4dc_3.0";"rmit-combined_v3_aws-us_m1.small";93764.75;10.03;2892.65;10.02;1909609.85;10.0;118.01;10.01;2800889.34;10.0;17432.56;10.0;7530.47;10.0;55.91;10.02;7020.17;56962.91;6.09;40.05;16183.26;;96.8185;96.7324;112.9036;25.66;35.54;36.279;3.3245;0.33;0.42;11.75;32.246;0.02;0.02;4.0;8.6996;117.71;3.8012;2693.87;7.3277;7327.41;83.1251;1059.77;34.3062;3.43;;0.0;504.0;2715.6059301769487;0.3682419414715448;0.0;463.0;3324.3387290167866;0.30081170467720725;0.0;1712.0;2641.123110151188;0.37862680317948383
207256.0;786.46;60001.0;30.0;30.0;112.88;"1.229";"[StressngCpu, SysbenchFileio, StressngCpu, SysbenchFileio, MdSim, SysbenchMutex, SysbenchThreads, Iperf, WordpressBench, Iperf, Fio, Fio, Fio, MdSim, WordpressBench, Iperf, WordpressBench, StressngNetwork, StressngCpu, SysbenchCpu, SysbenchCpu, SysbenchMutex, StressngNetwork, SysbenchMemory, SysbenchThreads, SysbenchMemory, SysbenchFileio, SysbenchThreads, MdSim, SysbenchCpu, SysbenchMutex, StressngNetwork, SysbenchMemory]";5059.4;98.55;1264.0;820.0;105083.0;87.95;13135.0;70.69;402.0;"fio-2.1.10";1.0;"Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz";"gcc (Ubuntu 4.8.4-2ubuntu1~14.04.3) 4.8.4";1690844.0;223.0;310.0;"iperf version 2.0.5 (08 Jul 2010) pthreads";1.0;845.981982;"i-0eb925d63ff02d02d";"i-0eb925d63ff02d02d_1.0";"rmit-combined_v3_aws-us_m1.small";97811.35;10.0;2933.81;10.0;1928005.13;10.02;119.37;10.0;2827028.59;10.03;17593.63;10.0;7603.15;10.0;56.1;10.02;7125.72;57097.08;6.14;40.13;16742.63;"stress-ng, version 0.07.27";95.9821;95.7608;112.9435;25.68;35.7;36.266;3.2471;0.32;0.6;12.03;31.7842;0.02;0.02;4.0;8.7603;116.89;3.7415;2736.86;7.2238;7223.58;89.6819;1143.79;34.8821;3.48;"sysbench 0.4.12";0.0;464.0;2568.6822623438816;0.3893046698144425;0.0;443.0;3192.5319889860707;0.3132310039335249;0.0;1016.0;3901.9281448661145;0.25628355081723647
209301.0;794.16;60001.0;30.0;30.0;112.84;"1.3181";;5009.1;98.66;1252.0;852.0;106785.0;88.0;13348.0;69.54;390.0;;;;;;229.0;312.0;;2.0;849.230642;"i-0eb925d63ff02d02d";"i-0eb925d63ff02d02d_2.0";"rmit-combined_v3_aws-us_m1.small";97471.3;10.02;2916.97;10.02;1916613.1;10.0;119.69;10.03;2826430.51;10.0;17549.35;10.0;7601.52;10.0;58.15;10.01;7186.62;57395.91;5.69;40.25;16339.58;;95.8365;95.9361;112.9558;25.67;35.59;36.262;3.3454;0.33;0.61;11.676;29.6361;0.02;0.02;4.0;8.9089;114.94;3.6794;2783.04;7.246;7245.63;87.3355;1112.78;33.8179;3.38;;0.0;477.0;2576.527687296417;0.38811925248484813;0.0;430.0;3184.089592538046;0.31406151458285364;0.0;1503.0;3233.205829228243;0.3092905471591016
204225.0;774.85;60001.0;30.0;30.0;112.86;"1.25";;5134.5;98.55;1283.0;796.0;107330.0;87.42;13416.0;69.08;382.0;;;;;;216.0;310.0;;3.0;848.909883;"i-0eb925d63ff02d02d";"i-0eb925d63ff02d02d_3.0";"rmit-combined_v3_aws-us_m1.small";97965.62;10.01;2926.78;10.0;1919913.81;10.02;117.66;10.01;2811946.88;10.0;17653.55;10.02;7618.57;10.0;58.71;10.03;6504.02;55973.46;6.29;40.05;16166.62;;95.9351;95.8208;112.8888;25.64;35.68;36.283;3.5552;0.35;0.64;10.987;31.2504;0.02;0.02;4.0;8.9923;113.88;3.6723;2788.44;7.2478;7247.48;85.1465;1085.65;36.1582;3.61;;0.0;454.0;2611.143257302921;0.3829740084934716;0.0;451.0;3247.4476359938994;0.30793414154434684;0.0;1641.0;2821.279702019814;0.35444908184186014
200915.0;762.23;60001.0;30.0;30.0;112.9;"1.1616";"[StressngCpu, Fio, Fio, SysbenchMemory, SysbenchCpu, SysbenchMutex, SysbenchMutex, Iperf, SysbenchCpu, StressngCpu, SysbenchCpu, SysbenchFileio, SysbenchFileio, SysbenchMutex, Iperf, Iperf, StressngNetwork, StressngNetwork, MdSim, StressngNetwork, Fio, SysbenchThreads, WordpressBench, StressngCpu, WordpressBench, SysbenchThreads, SysbenchFileio, SysbenchMemory, WordpressBench, MdSim, MdSim, SysbenchMemory, SysbenchThreads]";5219.3;97.61;1304.0;972.0;105598.0;87.45;13199.0;69.96;402.0;"fio-2.1.10";1.0;"Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz";"gcc (Ubuntu 4.8.4-2ubuntu1~14.04.3) 4.8.4";1690844.0;239.0;314.0;"iperf version 2.0.5 (08 Jul 2010) pthreads";1.0;841.877817;"i-0f66bd5e05a9c399a";"i-0f66bd5e05a9c399a_1.0";"rmit-combined_v3_aws-us_m1.small";95533.18;10.03;2896.15;10.01;1909789.6;10.01;119.86;10.0;2811108.59;10.0;17552.34;10.0;7509.2;10.02;58.04;10.01;6686.42;52910.14;5.59;40.05;16184.6;"stress-ng, version 0.07.27";96.5636;96.5872;114.5901;26.11;39.95;35.745;2.5222;0.25;0.45;15.487;33.6285;0.02;0.02;4.0;9.9869;102.53;3.7659;2719.14;7.3044;7304.15;101.9725;1299.96;39.5334;3.95;"sysbench 0.4.12";0.0;410.0;2474.455081378957;0.4041293808585618;0.0;430.0;3155.2348628193;0.3169336177740091;0.0;1047.0;3626.340399472395;0.275760102428744
193456.0;733.95;60001.0;30.0;30.0;112.9;"1.2223";;5420.3;98.79;1355.0;852.0;105795.0;87.04;13224.0;69.65;394.0;;;;;;283.0;314.0;;2.0;840.456419;"i-0f66bd5e05a9c399a";"i-0f66bd5e05a9c399a_2.0";"rmit-combined_v3_aws-us_m1.small";97797.06;10.0;2905.3;10.01;1908730.45;10.01;120.7;10.02;2809252.61;10.01;17574.88;10.01;7558.84;10.0;56.56;10.01;6547.2;52070.59;5.4;40.2;15149.75;;96.3318;96.1872;112.9115;25.69;39.62;36.276;2.3529;0.23;0.39;16.602;31.9572;0.02;0.02;4.0;10.0751;101.64;3.6997;2767.82;7.2833;7282.98;104.4055;1331.5;39.7805;3.98;;0.0;426.0;2554.198888888889;0.3915121897320273;0.0;432.0;3154.4686037126717;0.3170106048362769;0.0;1425.0;3195.794399792585;0.31291124362221256
182427.0;691.94;60001.0;30.0;30.0;112.9;"1.2233";;5747.1;98.63;1436.0;788.0;101536.0;87.53;12692.0;73.08;370.0;;;;;;243.0;311.0;;3.0;841.945328;"i-0f66bd5e05a9c399a";"i-0f66bd5e05a9c399a_3.0";"rmit-combined_v3_aws-us_m1.small";97307.31;10.02;2925.9;10.01;1913313.76;10.0;120.95;10.01;2824336.1;10.0;17470.48;10.0;7592.61;10.01;59.76;10.01;6484.98;52425.29;5.59;40.04;15069.67;;96.4948;96.2256;112.9311;25.66;39.57;36.27;2.4149;0.24;0.42;16.176;31.9309;0.02;0.02;4.0;9.9508;102.91;3.7115;2759.01;7.2548;7254.48;103.0;1314.31;40.3201;4.03;;0.0;461.0;2603.8429462694166;0.38404774044944684;0.0;466.0;3204.3402170391964;0.31207672477549775;0.0;1571.0;2972.6562951082597;0.33639946927116293
209296.0;794.22;60001.0;30.0;30.0;112.9;"1.3011";"[SysbenchMutex, Iperf, SysbenchThreads, SysbenchMutex, MdSim, StressngNetwork, Fio, WordpressBench, SysbenchMemory, SysbenchCpu, SysbenchThreads, SysbenchMemory, Iperf, SysbenchMemory, SysbenchFileio, StressngCpu, MdSim, SysbenchFileio, SysbenchFileio, Fio, SysbenchMutex, StressngCpu, StressngNetwork, SysbenchThreads, StressngNetwork, StressngCpu, Iperf, SysbenchCpu, Fio, MdSim, WordpressBench, SysbenchCpu, WordpressBench]";5010.2;98.75;1252.0;1096.0;107439.0;87.96;13429.0;69.11;378.0;"fio-2.1.10";1.0;"Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz";"gcc (Ubuntu 4.8.4-2ubuntu1~14.04.3) 4.8.4";1690844.0;238.0;312.0;"iperf version 2.0.5 (08 Jul 2010) pthreads";1.0;840.96322;"i-0f76f23fdd92fbdb9";"i-0f76f23fdd92fbdb9_1.0";"rmit-combined_v3_aws-us_m1.small";96621.33;10.0;2896.63;10.01;1912303.44;10.0;121.55;10.03;2822243.11;10.02;17535.39;10.02;7607.43;10.0;57.3;10.02;6864.63;57668.63;6.17;40.09;16439.11;"stress-ng, version 0.07.27";95.9552;96.2726;112.9336;25.66;35.69;36.269;3.799;0.38;0.6;10.282;30.0224;0.02;0.02;4.0;8.7925;116.46;3.676;2785.62;7.3191;7318.85;86.9718;1109.41;34.0528;3.4;"sysbench 0.4.12";0.0;450.0;2558.3969122532735;0.39086976505114035;0.0;442.0;3203.971690394371;0.3121126204073644;0.0;1109.0;3567.428532435629;0.2803139546897269
192717.0;730.99;60001.0;30.0;30.0;112.91;"1.3918";;5441.2;98.54;1360.0;828.0;105663.0;88.26;13207.0;70.39;390.0;;;;;;230.0;310.0;;2.0;838.752753;"i-0f76f23fdd92fbdb9";"i-0f76f23fdd92fbdb9_2.0";"rmit-combined_v3_aws-us_m1.small";96460.82;10.0;2933.01;10.01;1920965.5;10.0;120.32;10.02;2825158.53;10.0;17516.44;10.01;7623.64;10.0;58.36;10.01;7105.89;59078.95;6.1;40.05;15353.4;;96.2235;96.0958;112.9275;25.66;35.7;36.271;2.3665;0.24;0.42;16.506;28.0671;0.02;0.02;4.0;8.7355;117.22;3.6664;2792.96;7.2439;7243.56;82.3098;1050.08;32.7591;3.27;;0.0;434.0;2552.1405448085275;0.39182795086820904;0.0;436.0;3206.507854688267;0.31186575717813697;0.0;1454.0;3199.6300252312867;0.3125361345262768
196448.0;745.41;60001.0;30.0;30.0;112.87;"1.2825";;5337.7;98.6;1334.0;852.0;105346.0;87.75;13168.0;70.5;390.0;;;;;;243.0;312.0;;3.0;838.569403;"i-0f76f23fdd92fbdb9";"i-0f76f23fdd92fbdb9_3.0";"rmit-combined_v3_aws-us_m1.small";96228.12;10.02;2894.0;10.01;1919909.61;10.0;120.29;10.0;2822078.47;10.01;17533.74;10.0;7613.08;10.02;56.44;10.03;7148.87;56215.18;6.33;40.15;17992.21;;96.2027;96.029;112.9156;25.66;35.68;36.275;2.4111;0.24;0.42;16.201;30.4575;0.02;0.02;4.0;8.6332;118.61;3.694;2772.1;7.2343;7234.09;87.6807;1117.11;33.2783;3.33;;0.0;445.0;2568.2891668295224;0.3893642557525836;0.0;457.0;3213.4960454770144;0.311187562034656;1.0E-4;1758.0;2497.039378014542;0.4004742611608812
205919.0;781.27;60081.0;30.0;30.0;112.86;"1.3039";"[SysbenchMemory, SysbenchFileio, MdSim, StressngCpu, WordpressBench, WordpressBench, StressngNetwork, WordpressBench, StressngNetwork, Iperf, SysbenchFileio, MdSim, SysbenchMemory, SysbenchMemory, StressngNetwork, SysbenchMutex, SysbenchMutex, SysbenchCpu, Fio, Fio, SysbenchMutex, StressngCpu, SysbenchFileio, SysbenchThreads, Iperf, SysbenchThreads, SysbenchCpu, Iperf, SysbenchThreads, Fio, MdSim, SysbenchCpu, StressngCpu]";5092.2;98.68;1273.0;940.0;104716.0;87.34;13089.0;70.77;418.0;"fio-2.1.10";1.0;"Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz";"gcc (Ubuntu 4.8.4-2ubuntu1~14.04.3) 4.8.4";1690844.0;189.0;282.0;"iperf version 2.0.5 (08 Jul 2010) pthreads";1.0;841.724795;"i-0025b397a0739f422";"i-0025b397a0739f422_1.0";"rmit-combined_v3_aws-eu_m1.small";97664.68;10.02;2931.97;10.0;1913663.01;10.0;118.48;10.03;2818462.93;10.02;17288.97;10.01;7535.14;10.03;56.26;10.01;6801.09;55091.73;5.92;40.16;16601.86;"stress-ng, version 0.07.27";96.1339;96.4422;112.9047;25.69;35.73;36.278;2.6458;0.26;0.41;14.764;29.9572;0.02;0.02;4.0;9.2666;110.5;3.7481;2732.08;7.2844;7284.12;93.436;1191.84;35.8336;3.58;"sysbench 0.4.12";0.0;463.0;2596.5645505727043;0.3851242595834707;0.0;457.0;3254.1508204633205;0.3072998318675413;0.0;989.0;4017.8233254062625;0.24889098375147817
199827.0;758.08;60001.0;30.0;30.0;112.9;"1.5424";;5247.5;98.64;1311.0;900.0;104961.0;86.92;13120.0;70.54;414.0;;;;;;183.0;275.0;;2.0;840.935853;"i-0025b397a0739f422";"i-0025b397a0739f422_2.0";"rmit-combined_v3_aws-eu_m1.small";98051.17;10.0;2931.68;10.0;1916949.73;10.01;120.47;10.0;2815127.2;10.0;17592.64;10.0;7576.8;10.02;58.9;10.02;6648.08;53975.38;5.98;40.06;17144.83;;96.2273;96.2261;112.887;25.65;35.7;36.284;2.9309;0.29;0.43;13.328;25.326;0.02;0.02;4.0;9.6379;106.25;3.7168;2755.09;7.3063;7306.01;91.2615;1164.92;36.1136;3.61;;0.0;463.0;2618.615849107809;0.38188113783116023;0.0;487.0;3308.740731586752;0.302229785021698;0.0;1472.0;3222.254654754947;0.3103417039135444
206959.0;785.23;60001.0;30.0;30.0;112.92;"1.5393";;5066.7;98.49;1266.0;876.0;105817.0;87.72;13227.0;70.07;402.0;;;;;;168.0;279.0;;3.0;852.131109;"i-0025b397a0739f422";"i-0025b397a0739f422_3.0";"rmit-combined_v3_aws-eu_m1.small";96267.91;10.0;2909.21;10.0;1917142.1;10.0;119.61;10.02;2821947.8;10.0;17529.31;10.01;7547.74;10.0;54.27;10.01;6513.04;55137.49;5.79;40.1;17149.66;;96.325;96.416;112.9168;25.66;35.71;36.274;2.5405;0.25;0.43;15.376;25.3762;0.02;0.02;4.0;9.6502;106.11;3.6865;2777.71;7.2202;7219.92;95.4127;1217.67;36.6706;3.67;;0.0;502.0;2628.046726487205;0.3805107382305398;0.0;453.0;3259.872568745808;0.3067604573220285;0.0;1685.0;2737.896401144406;0.3652439148471844
